/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
/Users/r0ebot/Projects/bluesky-lakehouse/.venv/bin/python3: No module named services.ingestion.ingestor
2026-05-27 18:00:07,323 [ingestion] INFO: Connecting: wss://jetstream2.us-east.bsky.network/subscribe?wantedCollections=app.bsky.feed.post
2026-05-27 21:29:57,795 [ingestion] INFO: Processed 507000 events | 40.3 events/sec | 391.35 MB total
2026-05-27 21:30:19,045 [ingestion] INFO: Processed 508000 events | 40.3 events/sec | 392.23 MB total
2026-05-27 21:30:42,433 [ingestion] INFO: Processed 509000 events | 40.3 events/sec | 393.06 MB total
2026-05-27 21:31:11,403 [ingestion] INFO: Processed 510000 events | 40.3 events/sec | 393.88 MB total
2026-05-27 21:31:41,716 [ingestion] INFO: Processed 511000 events | 40.3 events/sec | 394.69 MB total
2026-05-27 21:32:13,333 [ingestion] INFO: Processed 512000 events | 40.2 events/sec | 395.49 MB total
2026-05-27 21:32:43,539 [ingestion] INFO: Processed 513000 events | 40.2 events/sec | 396.35 MB total
2026-05-27 21:33:14,462 [ingestion] INFO: Processed 514000 events | 40.2 events/sec | 397.11 MB total
2026-05-27 21:33:45,805 [ingestion] INFO: Processed 515000 events | 40.2 events/sec | 397.91 MB total
2026-05-27 21:34:19,351 [ingestion] INFO: Processed 516000 events | 40.1 events/sec | 398.69 MB total
2026-05-27 21:34:50,050 [ingestion] INFO: Processed 517000 events | 40.1 events/sec | 399.49 MB total
2026-05-27 21:35:20,036 [ingestion] INFO: Processed 518000 events | 40.1 events/sec | 400.27 MB total
2026-05-27 21:35:51,229 [ingestion] INFO: Processed 519000 events | 40.1 events/sec | 401.02 MB total
2026-05-27 21:36:21,718 [ingestion] INFO: Processed 520000 events | 40.1 events/sec | 401.80 MB total
2026-05-27 21:36:54,907 [ingestion] INFO: Processed 521000 events | 40.1 events/sec | 402.59 MB total
2026-05-27 21:37:26,454 [ingestion] INFO: Processed 522000 events | 40.0 events/sec | 403.39 MB total
2026-05-27 21:37:57,812 [ingestion] INFO: Processed 523000 events | 40.0 events/sec | 404.16 MB total
2026-05-27 21:38:29,114 [ingestion] INFO: Processed 524000 events | 40.0 events/sec | 404.93 MB total
2026-05-27 21:38:59,138 [ingestion] INFO: Shutdown signal received
2026-05-27 21:38:59,143 [ingestion] INFO: Shutdown signal received
2026-05-27 21:38:59,322 [ingestion] INFO: Flushing producer buffer...
2026-05-27 21:38:59,322 [ingestion] INFO: Final stats: {'events': 524929, 'bytes': 425380040, 'start': 1779930007.322897}
